Temperature (C),Humidity,Wind Speed (km/h),Pressure (millibars), _wdire,weather,Visibility (km),PM2.5 concentration (ug/m^3)
-1.155555556,0.93,7.8246,1032.13,South,rain,0.0322,122
-1.133333333,1,4.7012,1031.71,South,rain,0.0322,101
-0.25,0.93,7.9695,1031.16,South,rain,0.3381,156
-0.094444444,0.93,4.5241,1030.7,ESE,sun,0.805,178
-0.094444444,0.93,4.7012,1030.31,South,drizzle,0.805,178
-1,0.99,3.0107,1030.14,South,sun,0.7245,162
-1.111111111,1,4.7495,1030,East,sun,0.483,132
-1.161111111,1,7.8246,1029.92,East,rain,0.322,134
-1.061111111,1,9.6278,1030.06,ESE,rain,0.3059,143
-1.161111111,1,3.1395,1030.11,ESE,drizzle,0.322,115
-1.111111111,0.96,3.0268,1029.82,East,fog,0.322,115
-1.161111111,0.97,2.7853,1029.65,East,drizzle,0.161,77
-1.111111111,0.96,3.22,1029.61,East,rain,0.161,27
-1.622222222,1,3.22,1029.69,NNE,rain,0.161,42
0.633333333,0.96,3.9606,1026.38,East,rain,1.6422,29
-1.644444444,1,3.1878,1029.01,ENE,rain,0.161,34
-1.644444444,1,3.22,1028.81,East,sun,0.161,39
-1.766666667,1,4.5724,1028.39,ENE,sun,0.2737,38
-2.2,1,3.1717,1028.01,East,sun,0,42
-2.15,1,3.22,1027.72,East,rain,0,42
-2.161111111,1,4.8139,1027.67,East,sun,0.1127,42
-2.15,1,7.8085,1028.11,East,rain,0,61
-2.15,1,4.83,1028.13,East,rain,0,41
-0.211111111,0.93,2.6565,1028.6,East,sun,0.3381,36
0,0.93,9.2575,1028.46,East,sun,0.7889,12
0.022222222,0.93,1.5134,1028.31,ESE,drizzle,0.7889,25
0.15,0.99,4.9266,1027.48,ESE,drizzle,1.2719,28
0.022222222,1,1.5778,1027.26,East,drizzle,1.2719,40
0.022222222,1,9.499,1027.24,ESE,sun,1.4168,35
0.255555556,0.99,10.8836,1027.4,ESE,sun,0.8855,35
0.072222222,1,7.8085,1027.22,ESE,sun,0.805,52
0.072222222,1,7.8085,1027.21,SSE,drizzle,1.288,41
0.188888889,0.99,3.5098,1027.36,North,sun,1.3041,45
1.111111111,0.93,0.1288,1027.21,East,sun,1.449,63
0.6,0.96,3.22,1027.37,ESE,sun,2.5277,68
0.677777778,0.99,5.1198,1027,North,sun,2.8336,48
0.6,1,3.22,1026.61,North,rain,2.9785,56
1.111111111,0.96,3.22,1025.94,North,drizzle,2.9785,49
2.5,0.87,24.1822,1024.07,WSW,sun,10.6582,83
1.183333333,0.96,3.1717,1025.59,WSW,drizzle,1.7549,74
1.133333333,0.96,3.0912,1025.29,North,sun,1.288,100
1.127777778,0.96,10.5616,1024.73,WSW,sun,1.5778,104
1.133333333,0.96,13.4274,1024.35,West,sun,1.449,97
1.133333333,1,12.4292,1024.34,West,sun,1.9159,75
1.161111111,0.99,13.7011,1024.24,WNW,sun,3.4132,83
1.133333333,0.93,14.1841,1024.35,West,sun,3.9123,63
1.133333333,0.93,12.5902,1024.65,North,sun,3.9284,23
1.272222222,0.93,15.617,1024.52,North,sun,5.5223,14
2.244444444,0.93,11.27,1023.96,North,drizzle,5.9248,13
2.244444444,0.93,14.1519,1023.54,North,drizzle,4.8783,16
2.288888889,0.99,17.2592,1023.03,North,sun,3.9767,10
2.266666667,0.92,17.2914,1023.08,North,rain,3.9767,7
2.266666667,0.93,17.3558,1023.19,North,sun,4.4597,6
1.805555556,0.96,16.9372,1023.3,SSW,sun,4.2665,3
2.244444444,0.92,17.2431,1023.42,NNE,sun,4.025,18
2.222222222,0.92,20.3021,1023.62,North,sun,6.0053,11
2.627777778,0.91,17.9354,1023.59,North,sun,6.2468,19
2.755555556,0.9,17.2914,1023.65,North,sun,7.9051,35
2.805555556,0.89,20.2538,1023.83,North,sun,8.05,37
3.233333333,0.84,24.1983,1023.8,North,sun,8.05,42
3.288888889,0.83,30.4129,1023.83,North,sun,9.982,46
3.288888889,0.82,27.6276,1023.64,North,sun,9.982,61
1.816666667,0.89,17.9354,1027.82,North,sun,6.4883,68
2.777777778,0.85,24.9711,1023.62,North,sun,14.9086,66
2.777777778,0.82,24.8906,1023.52,North,sun,9.982,66
2.777777778,0.83,20.1894,1023.07,North,sun,13.8138,67
2.777777778,0.82,20.3343,1023.22,North,sun,9.982,58
2.777777778,0.82,20.5275,1023.51,North,sun,11.2056,76
2.288888889,0.84,19.9962,1023.6,North,sun,10.7226,74
2.244444444,0.85,20.2699,1023.91,North,sun,11.27,90
2.294444444,0.91,17.4363,1024.31,WSW,rain,7.2772,71
2.144444444,0.92,20.7529,1024.66,WSW,rain,6.3595,71
2.222222222,0.92,23.6992,1024.46,WSW,sun,5.0393,41
2.2,0.92,21.8799,1024.52,West,sun,4.5885,29
2.111111111,0.93,19.6098,1024.57,West,sun,4.4919,22
2.222222222,0.92,15.8907,1024.79,West,sun,4.1216,29
2.222222222,0.92,15.5365,1025.27,WSW,sun,4.5885,27
1.288888889,1,16.8889,1025.72,SW,sun,4.4919,16
2.222222222,0.92,15.9873,1026.29,WNW,fog,5.1359,3
2.222222222,0.92,20.125,1026.68,West,sun,5.2808,20
2.305555556,0.92,14.5866,1027,WNW,drizzle,5.1359,8
2.222222222,0.92,15.9551,1027.4,West,drizzle,6.2951,17
2.222222222,0.89,17.5812,1027.8,West,drizzle,6.2951,44
2.177777778,0.9,17.4685,1028.2,West,rain,6.4883,70
1.688888889,0.89,17.4202,1028.5,West,fog,6.2951,83
6.111111111,0.96,3.4937,1034.7,West,fog,3.4454,30
-0.288888889,0.96,3.2039,1028.86,West,sun,1.1592,28
6.111111111,0.95,3.0912,1033.81,WNW,drizzle,5.9248,39
6.161111111,0.92,7.3577,1033.5,North,drizzle,5.9248,34
6.072222222,0.93,6.0214,1033.21,North,rain,6.0536,54
6.038888889,0.93,6.44,1032.81,North,sun,5.9248,38
6.038888889,0.93,3.22,1032.51,West,sun,7.7441,23
5.972222222,0.93,7.3577,1032.54,WSW,sun,5.4096,24
6.061111111,0.93,7.8246,1032.61,WSW,sun,4.8139,20
7.005555556,0.86,8.1144,1032.41,WSW,sun,4.9105,12
7.616666667,0.83,6.1502,1032.49,North,sun,10.2557,12
8.772222222,0.67,12.6868,1031.79,WSW,sun,10.9802,11
8.772222222,0.71,11.1251,1031.21,West,sun,11.0446,13
8.811111111,0.66,11.4149,1030.28,West,sun,10.787,25
8.794444444,0.66,9.6278,1029.5,West,sun,11.1251,48
7.777777778,0.76,9.4507,1029.01,West,drizzle,11.1251,40
5.461111111,0.8,5.8121,1028.78,West,drizzle,8.1305,49
5.183333333,0.85,3.5259,1028.79,West,drizzle,11.0446,20
3.083333333,0.89,4.8139,1028.89,West,rain,9.7566,38
2.616666667,0.91,6.8908,1028.92,West,rain,1.9481,41
2.316666667,0.92,8.1144,1028.68,West,rain,3.1073,55
1.716666667,0.96,6.2951,1028.41,WSW,rain,4.025,81
1.066666667,0.95,3.542,1028.39,West,sun,0.9821,54
-0.488888889,0.96,6.0536,1028.2,West,sun,0.5474,77
1.688888889,0.88,17.2592,1028.51,WSW,rain,6.2951,65
-0.127777778,0.92,0.7406,1031.59,West,rain,8.4686,45
1.622222222,0.85,14.2324,1029.13,North,rain,6.2951,41
1.6,0.82,17.4202,1029.51,North,rain,7.2128,61
0.927777778,0.83,16.9372,1029.39,North,rain,7.6314,60
0.922222222,0.79,14.0875,1029.53,North,rain,8.1305,66
0.922222222,0.79,15.1501,1030.03,North,rain,8.1305,88
0.822222222,0.76,17.2592,1030.51,SW,sun,9.9015,100
0.9,0.76,16.6957,1031.32,SW,rain,9.982,86
1.016666667,0.76,15.4882,1032,North,rain,9.982,74
1.116666667,0.75,16.6152,1032.45,WSW,rain,9.982,72
1.205555556,0.75,16.8567,1032.4,West,rain,9.982,67
2.872222222,0.7,15.4721,1032.07,WSW,rain,9.982,71
3.744444444,0.64,12.2521,1031.71,West,rain,9.982,71
3.888888889,0.64,14.812,1031.26,WNW,rain,9.982,73
2.8,0.67,9.016,1031.65,WNW,rain,9.982,85
0.472222222,0.79,8.1949,1032.15,West,rain,9.982,98
0.05,0.82,9.7083,1032.42,West,rain,9.982,98
-1.061111111,0.88,7.567,1032.61,West,rain,9.982,111
-1.9,0.95,3.6869,1032.84,West,rain,9.982,116
-1.038888889,0.88,4.7334,1032.99,WSW,rain,9.982,118
-1.038888889,0.92,3.3488,1032.6,West,rain,9.982,124
-1.3,0.95,5.7638,1032.32,West,rain,9.982,124
-0.9,0.92,6.0536,1032.5,West,sun,9.982,127
-0.438888889,0.92,6.2629,1032.22,North,rain,10.0464,144
1.005555556,0.92,2.6243,1039.69,North,rain,6.6976,157
-0.394444444,0.92,3.059,1032.33,North,rain,8.1949,157
-0.372222222,0.92,3.3166,1032.62,North,rain,8.05,104
-0.311111111,0.95,2.7209,1032.83,West,drizzle,8.3398,47
-1.95,0.99,4.7656,1033.11,North,rain,8.1949,15
-2,0.99,3.0268,1033.72,North,rain,6.1985,18
-1.011111111,0.93,8.8389,1034.38,SW,rain,3.3971,18
0.044444444,0.92,9.1126,1035.22,West,rain,3.1395,18
0.094444444,0.92,7.9212,1035.94,West,rain,4.5241,32
0.955555556,0.87,10.6743,1036.64,WNW,rain,4.4436,25
2.244444444,0.85,9.5312,1037.04,West,rain,5.0393,23
2.838888889,0.76,10.8353,1036.94,WNW,rain,7.0357,22
3.705555556,0.72,9.1931,1036.82,West,rain,7.3738,20
3.883333333,0.71,8.3076,1036.94,WNW,drizzle,11.0446,33
2.844444444,0.82,12.2038,1037.36,WNW,fog,11.0446,37
1.355555556,0.84,11.6403,1038.13,West,sun,7.728,50
1.183333333,0.85,7.567,1039.03,North,rain,7.9695,24
1.205555556,0.85,5.1198,1039.54,WSW,rain,7.9695,25
1.072222222,0.86,5.1842,1040.03,WSW,rain,7.3738,24
1.161111111,0.85,4.83,1040.35,WSW,rain,7.0357,42
0.65,0.92,3.1073,1040.54,North,rain,7.0357,49
