Temperature (C),Humidity,Wind Speed (km/h),Pressure (millibars), _wdire,weather,Visibility (km),PM2.5 concentration (ug/m^3)
-2.755555556,0.54,14.2968,1018.14,West,sun,9.7083,102
-2.755555556,0.56,14.5222,1017.43,WNW,fog,15.5365,112
-2.788888889,0.57,16.9372,1016.88,WNW,fog,14.6832,129
-2.755555556,0.56,17.0821,1016.34,WNW,fog,15.4399,187
-4.333333333,0.83,19.9962,1015.95,WNW,sun,3.9123,260
-2,0.84,7.4865,1008.59,North,sun,14.2163,286
-4.355555556,0.91,19.8513,1014.77,North,sun,4.83,254
-4.327777778,0.91,16.6313,1014.3,ENE,drizzle,7.8246,160
-4.277777778,0.91,13.7816,1013.76,East,rain,3.9445,123
-3.794444444,0.91,14.0231,1013.2,North,fog,3.9767,112
-2.777777778,0.92,9.4346,1013,North,rain,4.4436,121
-2.9,0.93,7.7924,1013.04,North,rain,4.6851,111
-2.733333333,0.92,7.7441,1012.9,West,sun,4.9427,154
-2.155555556,0.96,7.728,1012.88,WNW,rain,4.4919,201
-2.116666667,0.95,7.7119,1012.72,West,rain,4.8139,254
0.044444444,0.85,7.7763,1012.4,NW,fog,4.9427,210
0,0.85,10.8836,1011.92,WNW,fog,4.9427,76
-0.866666667,0.91,12.075,1011.64,West,sun,3.2039,44
-0.994444444,0.92,10.9963,1011.08,NNE,rain,1.9159,32
0.094444444,0.91,10.948,1010.39,North,rain,1.9159,37
0.094444444,0.91,10.2235,1009.97,NNW,rain,2.0769,37
0.094444444,0.92,9.5151,1009.65,WNW,fog,1.2558,36
0.072222222,0.92,11.2056,1009.63,West,fog,2.1735,66
-0.905555556,0.98,13.1859,1009.1,WNW,fog,3.8801,84
-1.038888889,0.92,12.6546,1008.48,West,fog,7.6958,94
-1.55,0.92,11.2378,1008.27,North,fog,9.5312,110
-1.466666667,0.86,13.4918,1008.05,North,rain,12.8961,103
-1.527777778,0.82,11.0285,1007.53,North,rain,15.3755,90
-1.577777778,0.82,10.9802,1007.29,North,fog,15.3755,87
-2.961111111,0.95,10.2396,1009,North,rain,1.0948,99
-2.083333333,0.88,10.7548,1006.01,North,rain,4.7817,257
-1.577777778,0.96,10.7709,1005.26,North,rain,3.864,280
-1.05,0.96,10.5777,1004.82,North,rain,4.2343,342
-1.116666667,0.92,3.2844,1004.66,SW,rain,3.8801,308
-2.133333333,1,8.855,1004.69,North,rain,3.8962,303
-1.872222222,0.99,8.5008,1005.27,SSW,rain,2.8658,301
-2.133333333,1,10.2718,1005.69,SW,sun,1.61,331
-1.644444444,0.96,11.2217,1006.26,West,rain,1.8837,318
-1.355555556,0.94,14.3129,1006.72,WNW,fog,2.1252,265
-0.994444444,0.92,16.5991,1007.07,West,rain,2.576,273
0.05,0.85,12.4614,1006.78,West,rain,4.4275,293
0.227777778,0.87,8.3076,1006.7,WNW,rain,2.6243,294
2.266666667,0.79,12.6063,1006.84,WSW,rain,6.0214,298
1.244444444,0.85,10.7226,1007.21,West,rain,4.9105,364
0.377777778,0.91,10.0142,1007.44,West,rain,3.6225,423
-0.933333333,0.92,7.6797,1007.8,West,rain,3.3971,490
-1.022222222,0.92,9.4507,1008.31,West,rain,1.2397,482
-1.183333333,0.93,7.2933,1008.7,West,rain,0.161,468
-2.177777778,1,10.8192,1008.7,North,rain,0,510
-1.694444444,0.96,11.0285,1009.18,North,rain,0.161,478
-1.916666667,0.96,6.3756,1009.34,West,rain,0.161,378
-2.783333333,0.96,6.4078,1009.29,WSW,rain,0.161,34
0.577777778,0.89,17.1143,1016.66,SW,fog,9.982,20
1.161111111,0.85,16.6152,1016.15,SSW,sun,9.9015,21
1.666666667,0.82,20.2538,1015.87,SW,fog,9.9015,26
1.711111111,0.82,14.49,1015.56,WSW,rain,9.9015,47
1.183333333,0.86,13.9426,1014.98,WNW,rain,9.9015,50
1.205555556,0.85,15.9068,1014.08,WNW,sun,9.982,55
2.222222222,0.79,20.5597,1013.93,WNW,sun,10.0464,52
2.072222222,0.81,25.4219,1013.24,West,sun,10.0303,65
2.2,0.8,23.1679,1013.19,West,sun,11.2056,63
2.733333333,0.82,22.8781,1013.29,West,fog,9.982,63
2.788888889,0.83,21.6062,1013.42,West,rain,9.982,74
3.822222222,0.82,22.7976,1012.72,WNW,rain,9.982,90
4.911111111,0.77,21.4452,1012,WNW,rain,11.2056,122
6.205555556,0.76,23.4094,1011.18,West,rain,10.3523,152
7.438888889,0.72,24.8423,1010.49,West,rain,11.2056,152
6.95,0.74,27.5954,1010.29,WSW,rain,11.2056,153
5.972222222,0.81,19.32,1010.22,SW,rain,11.3183,162
5.905555556,0.8,19.7869,1010.15,North,rain,11.1251,160
4.955555556,0.86,25.9371,1009.76,North,rain,11.1251,152
5.472222222,0.83,25.4058,1009.55,WSW,rain,10.9158,140
5.972222222,0.8,24.2305,1009.39,WSW,rain,11.27,153
4.933333333,0.86,23.9407,1009.43,North,rain,15.7297,145
5.472222222,0.87,22.7171,1009.51,North,rain,14.7959,153
5.422222222,0.86,19.5615,1009.64,SW,rain,15.6492,168
-1.205555556,0.85,3.0751,1033.17,SSW,sun,9.982,168
-2.872222222,0.9,3.0912,1032.74,SW,rain,4.6046,159
-1.155555556,0.85,3.4615,1033.05,WSW,rain,9.982,166
-1.155555556,0.85,3.0751,1032.85,WSW,rain,9.982,165
-1.577777778,0.87,3.1234,1032.73,WSW,rain,9.6278,169
-1.155555556,0.88,2.9302,1032.44,West,fog,11.2056,176
-1.177777778,0.88,5.0232,1032.55,West,rain,8.05,180
-1.211111111,0.89,3.2039,1033.13,West,rain,6.2951,214
-1.177777778,0.88,3.0751,1033.36,West,rain,5.0393,255
-1.105555556,0.88,4.5241,1033.65,West,rain,5.0393,287
0.016666667,0.83,1.932,1033.92,West,rain,6.4078,309
1.188888889,0.74,4.6529,1033.54,West,rain,6.2951,266
2.25,0.69,3.4293,1033.03,West,sun,7.2128,207
2.761111111,0.62,3.5742,1032.83,West,rain,9.982,215
2.927777778,0.6,7.8085,0,West,rain,9.982,197
2.877777778,0.61,4.6046,0,WNW,fog,9.982,177
1.338888889,0.68,4.4597,1032.04,West,sun,9.982,174
0.05,0.81,5.0232,1032.23,WSW,sun,8.1305,166
